문장,긍정 확률,star,result
배우들 연기 좋고 액션 시원합니다 ,0.9923244714736938,10,10.0
지루할틈 없이  재밌게봤다 ,0.9919905066490173,10,10.0
액션 연출과 정해인만 남았다악역의 범죄 의도가 후반으로 갈 수록 희미해져 작가가 무슨 말을 전달하려는 것인지 이해가 되지 않았다황정민 오달수 배우가 있음에도 코믹 비중이 굉장히 낮아 아쉬웠다 ,0.02726258710026741,3,0.0
이럴거면 베테랑 이름 떼고 나왔어야  전작의 명성에 먹칠을 ,0.026287619024515152,4,0.0
정해인의 돌아버린 눈알을보면 그동안 했던 연기에서 볼 수 없었던 광기를 볼 수 있다황정민 연기야 말하기 입아플정도다만 같은 팀 동료들의 존재감과 분량은 많이 아쉽다감독님이 말했던 것처럼 베테랑과는 결이 다른 느낌그래서 베테랑 나오는건가요  ,0.02949107252061367,9,0.0
편에 비해 대단히 번잡하고 해치의 서사가 너무너무 부족하다 그 어느 스토리에도 집중이 안되는 영화였다 ,0.007253308780491352,4,0.0
팀워크는 없고 빌런만 존재한다 ,0.028128985315561295,5,0.0
아니 근데 자꾸 억지 반전이라는데 처음부터 정해인 모습 보여줬는데 뭐가 자꾸 억지반전이라는거야 정해인 얼굴을 못알아본거임 ,0.0698479413986206,7,0.0
시의적절한 소재만 좋고 전반적으로 많이 아쉽다 ,0.00989246740937233,6,0.0
와 액션씬이시간 가는줄 모르게 봤고 정해인씨의 색다른 모습이였어요 이런 연기도 잘하시네요 다른 배우들도 말모였어요추석영화로 강추합니닷 ,0.991790771484375,8,8.0
큰화면으로 보는 액션신이 볼만합니다 ,0.8920912742614746,9,8.0
평점보고 기대안했는데 재미있었습니다 믿고 보세요 ,0.9923989176750183,10,10.0
역대급 액션씨 두번 봐도 볼만 함 강추 ,0.9923628568649292,10,10.0
년 영화가 아닌 느낌 너무 옛날스타일에 촌스럽다 굳이 돈내고 내 시간 투자해서 안봐도 되는 영화 ,0.020122673362493515,6,0.0
비질란테 노 웨이 아웃 작품과 비견했을때 딱히 뭔가 특별한게 없다 진지함과 뭔가 가족의 대한 중요성 이런 걸 넣다 보니 영화가 무거워졌다 난 그냥 가볍고 통쾌한 오락영화를 원했는데 나랑맞지 않았던거 같다 ,0.06044565886259079,5,0.0
그냥 무난했었어요베테랑 하고는 비교가  ,0.16586171090602875,7,1.0
난 보성이형도 아닌데 의리로 보고나옴범죄도시보다 흥할줄알았는데베테랑은 이제 추억속으로 ,0.6909853219985962,6,4.0
캐스팅만 성공한 영화  딱  용이네 영화비 아까움 ,0.008121773600578308,2,0.0
이걸 칸에서 틀었다고요 ,0.30676060914993286,1,0.0
하필 소재가 비질란테이미 비질란테 개봉이후 접하는 소재라감흥이 새롭지는 않음약간 다 아는 뻔한 소재를 다루어 아쉬움 액션은 화려해졌으나전작 편만큼의 느낌은 없음약간의 개연성이 부족하긴하나가족오락영화로 보기에는 딱좋은영화 ,0.7313953638076782,10,7.0
너무 오래 기다렸네 편은 좀 빨리 나와주라 ,0.7938639521598816,10,8.0
비질란테 극장판 그이상 그이하도아님 ,0.04584895446896553,5,0.0
재미 없습니다 마지막에 그냥 어거지로 상황 반전 시킴 개연성이 하나도 없음 황정민 때문에 그나마 점 안 줬습니다 ,0.006627869792282581,4,0.0
범죄도시의 상위호환이였다 ,0.6858240962028503,8,5.0
충분히 재미있는데 억까심하네 콘크리트 유토피아는 초반에 왜 지진일어났는지 알려줬냐 이것도 비슷하게 그냥 스토리 이어가는거지 무슨 범인이 왜 그랬는지 서사가필요해 ,0.09944059699773788,8,1.0
편보다 더 나은 속편은 업다 초반 혼잡한 화면 구성에 피로감이 몰려오면서 꼬이고 꼬인 실타래를 풀어가는 방법이나 맥아리 없는 후반부에 실망만 하고 극장을 나옴 그나마 건질건 액션밖에 ,0.01036791130900383,7,0.0
너무 큰 기대를 했나봐요 뻔한 스토리 ,0.010587508790194988,2,0.0
유머코드도 별로 없고 오달수도 나오고 연출도 지루하고 총체적으로 별로 ,0.007051681634038687,4,0.0
편보다 진지해서 좋았음 액션도 역시도 좋고 ,0.9918089509010315,10,10.0
약간 많은 사건들이 막 섞여서 쫌 그렇지볼만해요 ,0.7874091863632202,8,6.0
정해인 진짜 소름 박력터지는 액션 후덜덜 ,0.9923795461654663,10,10.0
보는 내가 다 움찍움찔 할 만큼 날것같은 액션의 끝판왕 시리즈의 결을 잘 살린 좋은 속편 정의가 뭔지 고민하면서도 머리보다 몸이 먼저 반응하는 형사 서도철 캐릭터는 독보적이다 편에서 어이가없네랑 아트박스 사장이 워낙 기억에 남다보니 전편에 비해 분위기가 어둡다고 느껴지는건지 모르겠지만 사실 편도 한국의 현실 사회문제를 정면으로 직시하는 무거운 주제였다 범죄도시처럼 매번 같은 줄거리에 캐릭터쇼만 반복하는 속편이 베테랑의 이름을 달고 나왔으면 아주 실망스러웠을텐데 그런 우려를 깔끔이 불식시킨다 흥행해 성공해 부디 이 시리즈가 계속 이어지길 바란다 ,0.992453396320343,10,10.0
류승완  황정민  정해인의 파이팅 넘치는 조합 기대만큼이나 단 분도 쉴 틈 없이 즐겁다 ,0.9923824667930603,10,10.0
누가 악역인가요정의의 사도 정해인잡는 황정민 일당이 악역맞죠 ,0.32004106044769287,8,3.0
모든 배우들 연기잘하고 특별히 정해인배우님 악역도 잘어울리네요 ,0.9918911457061768,10,10.0
정해인배우의 눈빛연기 액션 등 모든걸살렸습니다 정해인님 연기 잘하시네요  ,0.9916471242904663,10,10.0
명배우들의 최고의 연기긴장감이 정말 인텐스하게 쭉 흘러가며 흉악범죄자들이 처단되고 관객으로서 보기 상당히 인텐스할정도로 현실을 리얼하게 그대로 담았다 액션은 정말 날것 그대로의 리얼리티가 살아있다 이 영화는 만명이 봤으면 좋겠음 만은 기본으로 넘을 영화 ,0.9921571016311646,10,10.0
 상당히 별로 쓸데없이 잔인하고 소리만 큼 너무 음악에 힘을 줌 안 어울림 주변인물들은 없는 것과 같은 정도로 그냥 들러리 황정민 연기가 어색함 누가봐도 정해인을 응원할 상황인데 갑자기 악역으로 만들어버림 ,0.008380889892578125,1,0.0
한줄평 범죄도시는 되고 베타랑은 안될거 있나 그냥 심플하게 가보자고 우리나라 영화가 어느 수준까지 갈건지는 다음 세대 감독들에게 ,0.28122448921203613,6,2.0
내가 뭘 본건지 모르겠네 ,0.024153893813490868,2,0.0
베테랑  베테랑  베테랑 ,0.3321407735347748,2,1.0
여전히 재밌고 더 깊어진 편 서도철의 그 다음 행보가 궁금해진다 ,0.9919193983078003,10,10.0
편보다는 아닌거같아요  ,0.19923225045204163,8,2.0
극장에서 보는건 비추 집에서 시간날때 시간 때우기용 ,0.028152257204055786,6,0.0
정해인 눈빛이 다함 ,0.9197107553482056,10,9.0
비질란테극한직업범죄도시 ,0.5011828541755676,8,4.0
남산 액션 장면 취저 편보다는 조금 다크한데 흥행공식을 그대로 답습하지 않아서 호 ,0.9143143892288208,10,9.0
쓸데없이 폭력적이고 사운드는 시끄럽고 요즘 영화들 왜 자꾸 스토리보다 자극에만 집중하냐 ,0.05991052836179733,4,0.0
잘봤어용  이랑 다른 재미네요 ,0.9844112396240234,8,8.0
역시 내 취향에는 안 맞는 베테랑 ,0.020039251074194908,5,0.0
정해인 연기가 좋네요  잘 봤습니다 ,0.9924208521842957,8,8.0
역시나 편도 재밌게 봤습니다 ,0.9920275807380676,10,10.0
재밌게 잘 봤습니다 ,0.9923593401908875,8,8.0
정말로 재미없습니다 돈 아끼세요 ,0.007258512079715729,1,0.0
범죄도시보다 일찍 나왔으면 좋았을텐데재밌게 보긴 했지만 비질란테범죄도시가 계속 생각나네요액션 자체는 잘 만들었다고 생각합니다 ,0.991970419883728,7,7.0
딱 기대했던 분위기였고 거기다 새로움까지 있어서 좋았어요 기존 배우들도 거의 안 바뀌었다는 것도 맘에 들었습니다 요즘 뉴스 볼 때마다 느끼는 답답한 현실에 대한 반영도 꽤 잘 되어서 만족하면서 봤습니다 범죄도시와 더불어 이런 플롯의 물리는 감이 없다면 거짓말인데 그래도 본 거 후회는 없네요 굿 ,0.9918935298919678,8,8.0
재미있게 보았습니다  ,0.9924265146255493,8,8.0
좀 예상 가능하기는 하지만 갠적으로 베테랑 보다 나았음 ,0.6562616229057312,7,5.0
년 동안 여기저기 상한 재료만 모아서 고추장 없이 비빈 비빔밥 ,0.033093445003032684,2,0.0
베테랑 재밌네요 황정민 배우와 정해인 배우의 케미가 너무 좋았습니다 강추합니다 ,0.9916479587554932,10,10.0
판 뒤집혔다 판이 뒤집혔어 ,0.6256181001663208,10,6.0
마무리가 아쉽지만 킬링타임용으로 볼만해요 ,0.9683449864387512,7,7.0
비질란테 극장판이고 너무똑같고 정해인연기만 볼만했음 다른분들 연기가몰입이안됨 배우분들도 영화보면서 느끼셧을꺼 같네요 ,0.026774287223815918,1,0.0
이미 소재로 너무 많이 쓰여서 보면서 최근작 비질란테 중간에 노웨이아웃 생각남 속편 또 나오면 빌런 서사 풀어야할듯 너무 아무것도 없어 ,0.02841341122984886,7,0.0
편과 분위기는 달라졌는데액션도 훨좋고 나와서 얘기할 포인트도 많아져서 더 좋네 편도 이느낌으로  ,0.9918288588523865,10,10.0
류승완감독한테 감 한상자 보내드려야겠네요감좀 찾으시라고 ,0.3387163579463959,5,2.0
황정민 정해인 조합 믿고봤다 ,0.9427589774131775,10,9.0
기다린 보람이 있다 액션 통쾌하네 서도철 계속 나와라 ,0.9719913601875305,10,10.0
액션 모음집 보는 느낌 스토리도 부족하고 인물 배경 설명은 없고 기승전결 없이 기기기결 같은 영화 웃음 유발 장치가 있지만 웃음이 터지지는 않는 그냥 액션 모음집 ,0.01062895730137825,4,0.0
류승완 감독스러운 액션장면들이 특히 맘에들었다 ,0.9919255375862122,10,10.0
재밌어요 추천합니다 ,0.9925211071968079,10,10.0
아트박스 사장님 대신에 원스터가 ,0.6199765205383301,6,4.0
쿠키 있음 진짜 오래기다려야 나옴 장난하냐 임 ,0.01878400892019272,7,0.0
액션 코믹 먹방 다잡은영화 최근본 영화중 제일재미있었네요 ,0.9919003248214722,10,10.0
솔직히 지루함 재미도 없고 베테랑에 비질란테를 섞어서 편과 다른 느낌이고 중간 중간 개그코드는 정말 아니었음 ,0.0072106109000742435,1,0.0
탄보다는 미흡해도 재미났어요 ,0.9921004176139832,9,9.0
연출의도는 좋았으나 노란장판 신바람 이박사 감성이 좀 악역 캐릭터 동기도 설득 안됨 ,0.01780281402170658,2,0.0
그 빌런인지 악연 왜 그렇게 되는지 안알려줌다짜고짜 사람을 괴롭히고 죽이는지 그 이유라고 알려줬으면 좋았을텐데 배우 연기 좋았습니다 ,0.9887374639511108,6,6.0
이렇게 재밌고 탄탄한 상업영화를 만드는 감독이 또 있을까 싶게 작년 밀수부터 시작해서 류승완 감독 추앙한다 진짜 통쾌하고 신나고 재밌게 잘 보았습니다 ,0.9920603036880493,10,10.0
베테랑 아니고 비질란테 극장판 ,0.578049898147583,6,3.0
편의 사이다 느낌은 쫙 빼고 다크한 연출 실감나는 액션으로 돌아왔습니다 황정민오달수 티키타카 케미 감초 같은 베테랑 팀 형사들 정해인의 색다른 연기 반가운 까메오 출연 그리고  방준석 음악 감독의 베테랑 테마곡 극장에서 들을 수 있어 좋았습니다 그를 기리는 자막도 뭉클했네요 편은 편 같은 느낌으로 나왔으면 합니다 ,0.9918950200080872,7,7.0
정해인 연기만 봐도 차 관람각 리드미컬한 액션이 무슨 말인지 바로 이해됨 연휴에 더 보려고 예매했어요 다음엔 진짜 배우들 얼굴만 봐야지 관람 포인트가 많아서 한번으로 부족함 ,0.07916473597288132,9,1.0
영화 보고 나온 지금 내 기분이 그래 어이가 없네 ,0.013524468056857586,6,0.0
인방을 영화로 좀 만들지 말라고 제대로 만드는 걸 못봤음 스토리도 난잡하고 이게 뭔가 싶다 ,0.007878413423895836,1,0.0
빗속 액션씬 꽤나 역동적이고 정해인 싸늘한 표정도 의외로 잘 어울린다 ,0.9922983050346375,8,8.0
열심히 굴렀다만 왜 속편을 쌈마이로 만들었는지  라이브방송 이딴 설정 좀 그만해라 줄임말 열심히 쓰려는 아재가 만든거같다 ,0.010577872395515442,5,0.0
원작보다 좋은 속편은 힘들지만이건 좀 심하다 ,0.01849282719194889,6,0.0
그냥저냥 쏘쏘  편이 너무 임팩트가 컸어서 기대에 비해  ,0.09027132391929626,6,1.0
정해인의 연기는 좋았으나 전체적인 짜임새나 액션의 쾌감은 전편이 더 좋았다 ,0.19940948486328125,7,1.0
액션 쾌감 쩐다다들 남산이랑 옥상 이야기할 거 같은데 나는 그 대로변 폭주족 달리는 씬 연출도 죽이던데재밌었음 ,0.9924669861793518,10,10.0
년만에 돌아와도 여전히 레전드 베테랑 류승완 감독 액션 폼은 어디까지 올라가는거에요 서도철 너무 오랜만에 봐서 반갑고 정해인은 진짜 안광이 미쳤음 부모님들도 같이 갔는데 너무 좋아해서 추석 연휴때 다같이 보기 좋을 것 같음 ,0.9921733140945435,10,10.0
베테랑은 역시 베테랑이고 액션은 역시 류승완감독이었다 황정민은 물론이고 정해인 배우 연기가 미쳤음 ,0.9878612756729126,10,10.0
아 타격감  오짐 이 시리즈에 기대한만큼 충족됨 ,0.9098529815673828,10,9.0
타격감은 때보다 시원함약간 더 다크해진 느낌이라 취향저격 ,0.8820722699165344,10,9.0
재밌었어요다양한 액션이 잘 녹아들었고 파쿠르 주짓수 격투기가 화려하고 자연스러워서 좋았어요황정민 정해인 두 배우님이 너무 고생하신듯장윤주 배우님의 슬랩스틱은 역시 빵터지네요베테랑이 베테랑 한듯저는 어머니랑 봤는데 추석연휴 고민없이 볼 영화같아요 ,0.991940438747406,10,10.0
기대가 컸고 아침부터 와서 봤는데 큰 재미가 없네요 넷플릭스에 빨리 올라오겠어요 ,0.03572775050997734,6,0.0
충분히 스토리고 재밌고 액션도 볼만하며 연기도 좋습니다 편보단 확실히덜하지만 이정도면 충분히 볼 가치가 있습니다 ,0.9918850660324097,10,10.0
다이나믹한 액션에 공포영화 뺨치는 긴장감 너 누구냐 할때 긴장감  보신분은 아실거예요간만에 좋은 영화 보고 왔네 ,0.9886195659637451,10,10.0
모험적으로 더욱 어둡고 예민하며 살벌하게 변했다인물의 얼굴에 조명을 투영하는 연출과 장기하의 사운드트랙이 분위기 조성에 일품이다 액션의 설계도 크고 정교하며뉴스나 유튜브에 대한 레거시 미디어의 묘사 중 제일 자연스러운 편이다 ,0.9923491477966309,10,10.0
